CCC_CODE,GOVT_STAT,CONN_STAT,OSD_SLAB,OSD_SD_1,DD_TIME,OSD_SD_2,COUNT,OSD,HIGHEST,SD
3113500,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,11,200469.09,39504.44,373869.55
3113500,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,517,13353548.9,97002.59,951431.37
3113500,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,9,248251.98,99260.06,0
3113500,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,290,7668058.87,91347.43,0
3113500,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,6,0,0,51669.25
3113500,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,2,0,0,1653.43
3113500,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>150 DAYS,OSD<=SD,1,0,0,0
3113500,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,3,0,0,0
3113500,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,6,305.31,79.84,3397.24
3113500,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,OTHER    ,OSD<=SD,3,111.8,39.8,2525.48
3113500,non_govt,TD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,OTHER    ,SD<=OSD,1,39.64,39.64,0
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,12,32195.34,7275.61,102833.04
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,163,1035914.82,9637.42,155006.94
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,22,93536.91,8690.38,16396.86
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,52,243201.79,9438.06,0
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,5,15129.37,7843.96,0
3113500,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,OTHER    ,SD<=OSD,21,80749.56,8159.92,0
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,53240.11,40905.71,188489.07
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,94,1978218.95,98041.89,158356.37
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,1,36243.08,36243.08,2124.67
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,6,90158.03,24288.11,8131.19
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,18,498382.48,90688.35,0
3113500,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,2,36847.16,20485.11,0
3122200,govt    ,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,2,269269.25,135793.99,0
3122200,govt    ,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,6,0,0,119509.42
3122200,govt    ,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1,0,0,0
3122200,govt    ,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,3,15066.56,6356.59,0
3122200,govt    ,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,3,140934.88,59913,0
3122200,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,1,134397.73,134397.73,229691.53
3122200,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,7,3248234.07,1770050.59,379606.38
3122200,non_govt,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,2,469712.37,252758.84,0
3122200,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,1510,0,0,6697213.02
3122200,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,863,0,0,0
3122200,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,14,464.85,97.1,15778.29
3122200,non_govt,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,35,939.42,90,0
3122200,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,15759.22,8323.91,21108.09
3122200,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,8,37589.06,7330.26,17675.68
3122200,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,106,158033.9,9403.68,791233.64
3122200,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,94,349561.59,9754,137436.91
3122200,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,182,471189.39,9845.55,0
3122200,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,1,13501.25,13501.25,101645.59
3122200,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,14,288595.87,45451.16,22487.05
3122200,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,13,444179.29,96420.67,1213967.82
3122200,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,60,1320223.4,55970.14,326288.53
3122200,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,71,1976080.26,98362.87,0
3122200,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,1,0,0,11561.63
3122200,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,OTHER    ,OSD<=SD,6,0,0,27144.5
3122200,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>150 DAYS,OSD<=SD,1,0,0,0
3122200,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,39,59987.53,8527.2,298965.27
3122200,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,30,101852.13,9100.85,41490.72
3122200,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,OSD<=SD,23,15729.38,1969.91,96299.78
3122200,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,2,1760.32,974.56,1411.48
3122200,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,1,3962.92,3962.92,0
3122200,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,1,10401.38,10401.38,23374.18
3122200,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,11,246352.62,36985.48,75760.03
3122200,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,4,132497.29,44943.33,81806.6
3122200,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,2,36474.37,22511.6,17946.41
3122300,govt    ,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1,0,0,0
3122300,govt    ,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,9,165214.89,33108.77,11871.25
3122300,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,1,164324.21,164324.21,201801.4
3122300,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,1,212219.43,212219.43,164687.35
3122300,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,4,496359.31,141793.8,623093.34
3122300,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,11,3160487.18,768784.12,1169026.98
3122300,non_govt,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,5,822106.93,173689,0
3122300,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,2,0,0,24217.83
3122300,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,619,0,0,11076634.47
3122300,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,819,0,0,0
3122300,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,35,1153.57,99.72,549996.67
3122300,non_govt,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,36,1749.84,98.48,0
3122300,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,4,15270.3,8104.95,157739.13
3122300,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,127,235025.9,9048.24,1524730.39
3122300,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,93,404006.8,9777.23,139713.53
3122300,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,1,6674.69,6674.69,0
3122300,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,157,302057.71,9885.22,0
3122300,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,35322.82,25215.84,62274.88
3122300,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,1,34401.69,34401.69,5261.29
3122300,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,30,857833.75,80581.57,2327579.28
3122300,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,61,1862685.62,80861.75,594272.23
3122300,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,30,1004808.98,98897.54,0
3122300,non_govt,TD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,2,264858.08,141659.36,45336.68
3122300,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,30,0,0,273621.88
3122300,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,OTHER    ,OSD<=SD,8,0,0,93948.75
3122300,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>150 DAYS,OSD<=SD,3,0,0,0
3122300,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1,0,0,0
3122300,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,7,278.08,78.36,19727.26
3122300,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,OTHER    ,OSD<=SD,1,0.52,0.52,91925.84
3122300,non_govt,TD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,1,68.27,68.27,0
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,55,67013.19,9078.68,577037.72
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,13,28985.05,7621.86,14642.28
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,OSD<=SD,18,19036.03,5286.45,141911.34
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,3,19645.81,9763.89,15972.24
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,7,30248.31,9617.79,0
3122300,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,OTHER    ,SD<=OSD,2,1688.26,1238.9,0
3122300,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,1,11497.57,11497.57,16099.28
3122300,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,7,222327.3,79340.58,52340.69
3122300,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,1,18824.5,18824.5,2690.03
3122300,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,OTHER    ,SD<=OSD,1,14962.99,14962.99,0
3122400,govt    ,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,21,0,0,0
3122400,govt    ,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,4,7,3,0
3122400,govt    ,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,11,13357.77,6176,0
3122400,govt    ,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,2,113926,65987,0
3122400,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,2,622625.08,508327.32,149549.03
3122400,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,1339,0,0,3923773.75
3122400,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1003,0,0,0
3122400,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,39.88,39.02,1203.91
3122400,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,8,81.5,45.54,61346.75
3122400,non_govt,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,100,6762.05,96,0
3122400,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,4,6273.57,3701.69,9207.26
3122400,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,8,23108.41,4721.36,8222.26
3122400,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,112,119611.17,8503.98,609706.65
3122400,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,110,368909.85,9492.72,122599.71
3122400,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,332,363082.34,9506,0
3122400,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,2,55975.07,32285.53,16488.22
3122400,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,2,29745,17015.68,36942.33
3122400,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,23,528783.69,53695.71,116401.25
3122400,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,9,311375.25,79705.96,0
3122400,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,24,0,0,71795.73
3122400,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,1,0,0,770.28
3122400,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,OTHER    ,OSD<=SD,6,0,0,40862.07
3122400,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1,0,0,0
3122400,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,4,176.06,67.12,24487.71
3122400,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,51,35915.83,3340.48,399250.69
3122400,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,9,19289.29,8870.17,8200.17
3122400,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,OSD<=SD,17,31010.73,6624.03,181364.3
3122400,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,4,5888.81,2391.76,3702.58
3122400,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,3,9571.78,5738.45,0
3122400,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,OTHER    ,SD<=OSD,1,23141.62,23141.62,1773.39
3125100,non_govt,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,1,162507,162507,0
3125100,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,119,0,0,2596954.64
3125100,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,24,0,0,0
3125100,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,2,10.51,10,32217.54
3125100,non_govt,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,3,201.97,99.8,0
3125100,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,24,39945.79,9224.38,285089.8
3125100,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,6,7734.63,2225.64,5232.26
3125100,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,10,11277.53,3904,0
3125100,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,2,38136.44,19539.8,184169.49
3125100,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,5,231671.76,74531,0
3125100,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,3,0,0,105594.4
3125100,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,6,25704.24,6827.64,175159.34
3125100,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,11,40030.58,7193.01,19028.19
3125100,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,2,6805.43,5527.09,0
3125100,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,16,605650.32,79247.86,1103112.74
3125100,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,15,405932.3,63133.09,149873.27
3125100,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,4,103281.58,33115,0
3125101,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,63,0,0,850208.24
3125101,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,11,0,0,0
3125101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,2,2193.6,1232,45277.23
3125101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,3,18270,9478,0
3125101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,2,71651.44,55401.68,12828.39
3125101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,1,53481.03,53481.03,8250.61
3125101,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,2,0,0,12797.16
3125101,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,OTHER    ,OSD<=SD,1,0,0,22776.85
3125101,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>150 DAYS,OSD<=SD,1,0,0,0
3125101,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,1,0,0,0
3125101,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,12,32038.05,9437.86,134784.8
3125101,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,7,35393.94,8282.28,19555.97
3125101,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,7,21049.75,8171.79,0
3125101,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,8,154351.44,32144.41,306715.16
3125101,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,6,104409.16,27345.22,45603.89
3125101,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,5,116937.49,39067.34,0
3125102,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,1,41382.62,41382.62,17944.5
3125102,non_govt,TD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,1,100,100,0
3125102,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,8,49968.63,8745.77,156820.62
3125102,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,15,114034.21,9642.72,73930.54
3125102,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,4,16505.58,9954.87,0
3125102,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,1,3708.6,3708.6,0
3125102,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,32970.36,18264.93,103631.25
3125102,non_govt,TD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,12,379632.01,74320.18,131430.51
3152101,govt    ,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,3,0,0,921.49
3152101,govt    ,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,6,0,0,0
3152101,govt    ,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,1,134.12,134.12,958.18
3152101,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,1,119768.59,119768.59,43691.36
3152101,non_govt,DD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,4,926408.67,327561.77,63137.59
3152101,non_govt,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,2,298934.58,157167,0
3152101,non_govt,DD   ,ABOVE_100000,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,2,547650.77,333186.92,0
3152101,non_govt,DD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>2YEARS  ,OSD<=SD,731,0,0,2669575.52
3152101,non_govt,DD   ,UPTO_0      ,NO_OSD_NO_SD    ,>2YEARS  ,OSD<=SD,533,0,0,0
3152101,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,22,344.41,99.94,54336.58
3152101,non_govt,DD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,1,73.1,73.1,19.13
3152101,non_govt,DD   ,UPTO_100    ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,71,2575.3,94.52,0
3152101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,3,18637.48,6908.59,2691.27
3152101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,82,175344.96,9567.24,615846.68
3152101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,381,1738062.15,9997.26,454399.26
3152101,non_govt,DD   ,UPTO_10000  ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,515,1316439.67,9879.86,0
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,1,11541.57,11541.57,33642.22
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,9,310276.73,63652.07,14670
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,OSD<=SD,8,252730.47,96321.04,662976.84
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_HAVE_SD,>2YEARS  ,SD<=OSD,153,3281971.54,95707.54,391193.41
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>150 DAYS,SD<=OSD,1,33120.43,33120.43,0
3152101,non_govt,DD   ,UPTO_100000 ,HAVE_OSD_NO_SD  ,>2YEARS  ,SD<=OSD,75,1460182.28,95991.89,0
3152101,non_govt,TD   ,ABOVE_100000,HAVE_OSD_HAVE_SD,>150 DAYS,SD<=OSD,2,482959.86,247957.15,126757.8
3152101,non_govt,TD   ,UPTO_0      ,NO_OSD_HAVE_SD  ,>150 DAYS,OSD<=SD,7,0,0,13739.4
3152101,non_govt,TD   ,UPTO_0      ,NO_OSD_NO_SD    ,>150 DAYS,OSD<=SD,4,0,0,0
3152101,non_govt,TD   ,UPTO_100    ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,128,68,1734.62
3152101,non_govt,TD   ,UPTO_10000  ,HAVE_OSD_HAVE_SD,>150 DAYS,OSD<=SD,2,9028.53,8736.3,46708.86
